http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id253instance,http://swrc.ontoware.org/ontology#series,399
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id241instance,http://swrc.ontoware.org/ontology#series,420
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id991instance,http://swrc.ontoware.org/ontology#series,CEUR Workshop Proceedings
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id992instance,http://swrc.ontoware.org/ontology#series,2.6.4
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id351instance,http://swrc.ontoware.org/ontology#series,LNAI
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id714instance,http://swrc.ontoware.org/ontology#series,1.3
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id756instance,http://swrc.ontoware.org/ontology#series,"Lecture Notes in Informatics - Proceedings, Series of the Gesellschaft fÃ¼r Informatik (GI)"
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id712instance,http://swrc.ontoware.org/ontology#series,3.1.1.a
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id705instance,http://swrc.ontoware.org/ontology#series,3
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id230instance,http://swrc.ontoware.org/ontology#series,394
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1003instance,http://swrc.ontoware.org/ontology#series,LNCS
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1352instance,http://swrc.ontoware.org/ontology#series,LNCS
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id860instance,http://swrc.ontoware.org/ontology#series,LNCS
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id770instance,http://swrc.ontoware.org/ontology#series,Lecture Notes in Artificial Intelligence
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id377instance,http://swrc.ontoware.org/ontology#series,Frontiers in Artificial Intelligence and Applications
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id311instance,http://swrc.ontoware.org/ontology#series,388
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1305instance,http://swrc.ontoware.org/ontology#series,Hildesheimer Informatik-Berichte
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id717instance,http://swrc.ontoware.org/ontology#series,2.2
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id623instance,http://swrc.ontoware.org/ontology#series,Lecture Notes in Computer Science
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id720instance,http://swrc.ontoware.org/ontology#series,6.3
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1054instance,http://swrc.ontoware.org/ontology#series,Dagstuhl Seminar Proceedings (DROPS)
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id672instance,http://swrc.ontoware.org/ontology#series,Lecture Notes in Artificial Intelligence
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id804instance,http://swrc.ontoware.org/ontology#series,Ulmer Informatik-Berichte
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id984instance,http://swrc.ontoware.org/ontology#series,3.2.1
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id665instance,http://swrc.ontoware.org/ontology#series,285
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id220instance,http://swrc.ontoware.org/ontology#series,Workshop Proceedings
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1154instance,http://swrc.ontoware.org/ontology#series,Dagstuhl Seminar Proceedings
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1163instance,http://swrc.ontoware.org/ontology#series,2.3.3.v2
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id14instance,http://swrc.ontoware.org/ontology#series,IFIP Conference Proceedings
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1363instance,http://swrc.ontoware.org/ontology#series,CEUR Workshop Proceedings
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id982instance,http://swrc.ontoware.org/ontology#series,LNCS
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1131instance,http://swrc.ontoware.org/ontology#series,3.2.4
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id549instance,http://swrc.ontoware.org/ontology#series,Lecture Notes in Artificial Intelligence (LNAI)
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id630instance,http://swrc.ontoware.org/ontology#series,312
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1036instance,http://swrc.ontoware.org/ontology#series,TR-B-05-20
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id937instance,http://swrc.ontoware.org/ontology#series,CEUR Workshop Proceedings
