http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id160instance,http://swrc.ontoware.org/ontology#booktitle,"Fachtagung Mobiles Lernen und Forschen, 6.11.2003, UniversitÃ¤t Kassel"
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id573instance,http://swrc.ontoware.org/ontology#booktitle,"Proceedings of the 11th Workshop on Knowledge Acquisition, Modeling, and Management (KAW '98), Banff, Canada"
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id581instance,http://swrc.ontoware.org/ontology#booktitle,"INFORMATIK 2004 - Informatik verbindet, GI-Jahrestagung, Ulm"
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1258instance,http://swrc.ontoware.org/ontology#booktitle,Proceedings of FOIS2006
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id725instance,http://swrc.ontoware.org/ontology#booktitle,"Proceedings of the 2nd KADS User Meeting, Munich, February 17-18, 1992"
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1310instance,http://swrc.ontoware.org/ontology#booktitle,"Ontology Learning from Text: Methods, Evaluation and Applications"
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id396instance,http://swrc.ontoware.org/ontology#booktitle,"Proc. of the World Conference on Educational Multimedia, Hypermedia & Telecommunications (edmedia 2003)"
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1374instance,http://swrc.ontoware.org/ontology#booktitle,Proceedings of eighth European Conference on Symbolic and Quantitative Approaches to Reasoning with Uncertainty (ECSQARU05)
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1332instance,http://swrc.ontoware.org/ontology#booktitle,Studies on eOrganisation and Market Engineering
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id93instance,http://swrc.ontoware.org/ontology#booktitle,"Conceptual Structures: Integration and Interfaces, Proc. ICCS 2002"
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1109instance,http://swrc.ontoware.org/ontology#booktitle,Proceedings of the  Annual International Sustainable Development Research Conference
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1283instance,http://swrc.ontoware.org/ontology#booktitle,Proceedings of the ISWC 2006 Poster and Demo Session
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1264instance,http://swrc.ontoware.org/ontology#booktitle,Proceedings of the 6th International Business Information Management Association (IBIMA) Conference
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1276instance,http://swrc.ontoware.org/ontology#booktitle,Proceedings of the 40th Annual Hawaii International Conference on System Sciences
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1256instance,http://swrc.ontoware.org/ontology#booktitle,"The 5th International Conference on Ontologies, DataBases, and Applications of Semantics (ODBASE2006)"
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id815instance,http://swrc.ontoware.org/ontology#booktitle,"Proceedings of the Workshop on Text-Based Information Retrieval (TIR-04) at the 27th German Conference on Artificial Intelligence (KI 2004), Ulm, Germany"
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id774instance,http://swrc.ontoware.org/ontology#booktitle,"7. Internationale Tagung Wirtschaftsinformatik, Track InternetÃ¶konomie"
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id447instance,http://swrc.ontoware.org/ontology#booktitle,Proceedings of the 13th International World Wide Web Conference (WWW 2004)
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id594instance,http://swrc.ontoware.org/ontology#booktitle,"Proceedings of the 10th European Workshop on Knowledge Acquisition, Modeling, and Management (EKAW'97)"
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id622instance,http://swrc.ontoware.org/ontology#booktitle,"Proceedings of the 9th International Symposium on Computer Science for Environment Protection (Berlin, September 27-29)"
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1230instance,http://swrc.ontoware.org/ontology#booktitle,Semantic Web Technologies - Trends and Research in Ontology-based Systems
