http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id452instance,http://swrc.ontoware.org/ontology#pages,220-221
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id387instance,http://swrc.ontoware.org/ontology#pages,89-94
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id754instance,http://swrc.ontoware.org/ontology#pages,22-33
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1176instance,http://swrc.ontoware.org/ontology#pages,125-130
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id436instance,http://swrc.ontoware.org/ontology#pages,18-23
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id982instance,http://swrc.ontoware.org/ontology#pages,353-367
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id108instance,http://swrc.ontoware.org/ontology#pages,22-37
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1090instance,http://swrc.ontoware.org/ontology#pages,303-318
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1340instance,http://swrc.ontoware.org/ontology#pages,155-164
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id84instance,http://swrc.ontoware.org/ontology#pages,239-262
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id134instance,http://swrc.ontoware.org/ontology#pages,147-150
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1130instance,http://swrc.ontoware.org/ontology#pages,67-80
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1245instance,http://swrc.ontoware.org/ontology#pages,6-10
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1183instance,http://swrc.ontoware.org/ontology#pages,115-126
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id74instance,http://swrc.ontoware.org/ontology#pages,53-66
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1081instance,http://swrc.ontoware.org/ontology#pages,3--14
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1078instance,http://swrc.ontoware.org/ontology#pages,191-196
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1179instance,http://swrc.ontoware.org/ontology#pages,161-169
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id908instance,http://swrc.ontoware.org/ontology#pages,278--285
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id953instance,http://swrc.ontoware.org/ontology#pages,35-42
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1353instance,http://swrc.ontoware.org/ontology#pages,764-775
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1020instance,http://swrc.ontoware.org/ontology#pages,281-305
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1031instance,http://swrc.ontoware.org/ontology#pages,21-36
http://www.aifb.uni-karlsruhe.de/Publikationen/viewPublikationOWL/id1001instance,http://swrc.ontoware.org/ontology#pages,1261-1278
